DID,TS,SID,FID,VR,VY,VB,AVG_VLN,VRY,VYB,VBR,AVG_VLL,IR,IY,IB,AVG_I,R_PF,Y_PF,B_PF,AVG_PF,FREQUENCY,R_KW,Y_KW,B_KW,TOTAL_KW,R_KVA,Y_KVA,B_KVA,TOTAL_KVA,R_KVAR,Y_KVAR,B_KVAR,TOTAL_KVAR,R_THD_V,Y_THD_V,B_THD_V,R_THD_I,Y_THD_I,B_THD_I,RSSI,KWH,KVAH,KVARH
E_AA_Z_B_X_P0005_D3,9/20/2025 6:29,16,V1.0,233.2986771,198.1671831,288.2937882,240.0038445,440.5572648,403.2281725,437.5368754,293.4392567,100.9421352,101.4069992,92.85118799,100.2007543,0.958393032,0.953650951,0.340962822,0.91836981,49.65220481,27.95224001,13.15022339,5.075987047,39.51715444,31.30940035,26.63863448,28.58475642,26.21337806,10.74533592,8.758231458,27.37340921,47.89328138,4.889168472,1.086620154,5.410251481,3.125517728,3.20194451,9.628189534,-88.28718248,19.5874932,24.38249308,15.54689937
E_AA_Z_B_X_P0005_D3,9/20/2025 6:30,16,V1.0,256.6657306,259.5053593,217.8485371,242.5744114,444.393267,519.0514547,425.6781528,411.6357417,98.30501699,137.1083672,103.9215904,106.1440218,0.961980452,0.904542246,0.981235289,0.872194543,49.30561313,5.451702277,17.82758251,16.61397558,62.28387155,16.25769842,6.823186767,12.50753536,32.31078815,13.37852665,0.640282237,6.705273949,12.09025303,6.393788278,2.971307174,10.34339442,6.482481253,14.3062292,14.31608979,-36.91273803,19.76050396,24.47224527,15.58048341
E_AA_Z_B_X_P0005_D3,9/20/2025 6:30,16,V1.0,234.5626624,235.6161208,217.8626484,238.1212282,416.1078232,422.63987,327.2893324,400.7363972,33.29526561,106.1799664,100.3670955,96.60071824,0.825507514,0.828467499,0.995669309,0.808088266,50.23903315,15.23373759,4.958323576,21.3316256,54.26717145,8.607155059,5.282839274,30.72039743,89.17157069,1.870781822,14.9076339,14.29488321,6.840647855,6.229778524,0.300881355,8.996619673,18.63479523,0.405228234,1.229809007,-31.33384976,19.9112461,24.71994408,15.59948521
E_AA_Z_B_X_P0005_D3,9/20/2025 6:30,16,V1.0,197.182581,261.5146248,229.4051656,228.4628099,392.4821541,376.8054132,412.249931,427.4863467,142.6849568,103.5031347,104.7077371,92.29864493,0.897344812,0.996606628,0.81662353,0.924034611,50.07593628,18.96073446,27.94432609,19.26539548,49.58767036,30.93321941,21.89234232,7.224646176,74.51255321,12.69584541,3.843144912,10.96990054,35.43518524,7.505302361,3.029114703,7.565782054,25.81667024,7.241195083,7.810912497,-72.61765873,20.04898963,24.92692339,15.69791628
E_AA_Z_B_X_P0005_D3,9/20/2025 6:30,16,V1.0,174.2831355,256.8931601,240.3886714,225.1844815,292.0967885,374.4530853,405.2879087,418.6803207,67.90130473,106.4983142,105.0094706,99.79741851,0.912445122,0.331995807,0.837058869,0.562908605,50.40753794,18.60739099,21.52161496,26.15372973,44.79922019,14.20902228,6.915965334,24.70367891,33.84906894,14.66807529,12.99865304,7.4708548,27.82026448,5.373564059,4.457543951,10.76585848,1.843220155,0.12307889,0.723621197,-34.11771536,20.17343191,25.02094858,15.77519479
E_AA_Z_B_X_P0005_D3,9/20/2025 6:30,16,V1.0,236.5338856,248.477469,283.5314479,235.2069066,362.3668396,410.3553697,453.4257413,413.1587744,94.66417798,106.4764505,104.3931071,98.38639888,0.868641765,0.862027706,0.410110312,0.959899763,50.14946672,0.235030594,12.97061095,2.800442338,12.19640427,30.73573767,22.33150729,1.612288638,14.10551645,15.28563705,16.35068145,14.29494661,29.31671454,2.541405505,2.708746364,5.223275879,24.81921488,18.07128231,6.69337562,-32.65182747,20.20731081,25.06013057,15.85663011
E_AA_Z_B_X_P0005_D3,9/20/2025 6:30,16,V1.0,244.6508025,231.8822424,243.8772611,175.3607456,403.6085276,390.0175409,510.7266334,415.7528655,97.54195536,105.200836,90.16732644,91.89453421,0.909776253,0.95190421,0.879478418,0.834860714,50.8994564,27.21757748,9.066645106,7.833567113,6.749297963,11.30975257,31.14176564,7.863696874,55.33173066,10.17988684,0.477010273,7.01439018,9.505749624,2.130005803,14.01111455,0.736575344,16.14364245,12.3304208,13.04954122,-33.99755849,20.22605886,25.21382982,15.88303497
E_AA_Z_B_X_P0005_D3,9/20/2025 6:31,16,V1.0,234.5645082,252.5199641,248.6759982,257.8333657,282.7131512,387.6950128,400.2054916,391.7071159,34.97260836,99.28116137,134.291801,107.1547358,0.994729274,0.935268674,0.935990754,0.847103657,49.86048833,1.879995963,11.08506654,1.463861015,7.169383971,31.26261991,31.01160176,28.47135569,12.53686744,8.333142714,1.424126292,19.8074912,46.048007,1.204114283,11.34081114,0.566864115,8.667236736,5.985439999,5.602432134,-88.9324073,20.24597381,25.24865446,16.0109461
E_AA_Z_B_X_P0005_D3,9/20/2025 6:31,16,V1.0,262.3517047,253.4668385,176.2212833,240.2275452,415.7902375,400.5865553,375.1681844,419.3968318,101.0795178,141.0149673,108.6564901,95.03224874,0.93704042,0.976307655,0.916144964,0.834828983,49.76612643,6.648238458,7.84853972,0.734855435,41.80075647,21.97377525,4.340517902,7.4184059,87.9828832,14.7711897,7.799492772,9.778348037,36.53546732,14.48204786,4.559187412,2.265159012,25.54761635,18.96459603,13.1562558,-59.35326869,20.36208702,25.49305135,16.11243351
E_AA_Z_B_X_P0005_D3,9/20/2025 6:31,16,V1.0,261.6778824,240.0697632,242.625021,244.2768937,285.2239476,448.5541026,402.0660011,406.3005471,103.0602435,106.9772573,104.8500815,102.0516849,0.853321925,0.921315039,0.90560251,0.927121974,51.5098686,3.263253718,12.75087578,25.93651744,42.53016001,19.03529239,31.50165145,12.37443968,74.46869862,2.389248374,13.50833451,16.22881315,41.08193505,5.320486089,4.184989147,2.973043492,20.27360273,6.131939858,4.031846467,-79.10417521,20.48022636,25.69990885,16.22654999
E_AA_Z_B_X_P0005_D3,9/20/2025 6:31,16,V1.0,214.1046537,245.6197351,220.4425136,253.8091618,377.9382397,404.8214499,410.4265446,414.7326724,104.4260764,98.30967379,149.7583485,106.9581662,0.535749248,0.890116067,0.867356951,0.886569179,50.08131104,24.38310452,16.89310514,23.55515812,25.16306844,20.092252,27.04577242,9.927799742,17.59191996,12.56354595,7.770750909,10.00512398,1.87603224,2.960574801,4.958827904,0.526069432,28.29686154,27.315476,5.976095537,-59.32404812,20.55012377,25.74877529,16.23176119
E_AA_Z_B_X_P0005_D3,9/20/2025 6:31,16,V1.0,224.1784226,219.8795095,191.0377003,290.651983,473.768265,428.116992,394.1530506,423.7303366,102.2095244,97.68729149,91.32916315,90.67274678,0.861233357,0.907531457,0.880547837,0.805589618,49.91027114,25.4570511,7.678440178,25.8352977,29.45672542,26.80076062,3.452439763,9.981996867,41.21533388,15.78401562,17.48083005,6.083108028,36.15286068,8.205717632,0.310007156,0.242265217,16.51575125,10.7645241,5.999270946,-88.58027393,20.63194801,25.86326233,16.33218581
E_AA_Z_B_X_P0005_D3,9/20/2025 6:31,16,V1.0,217.5130144,220.6954772,254.7212953,294.0635776,309.8952347,437.7258533,414.319773,418.7547481,93.09982221,98.3897397,24.40163433,109.8527211,0.972995835,0.843882789,0.994041065,0.898510389,49.73918948,11.65570341,1.159523724,2.953924376,29.54405051,22.90693638,21.34122837,19.67246474,38.0011444,2.825355349,5.891982965,11.93081934,42.36882569,7.926990482,6.035922792,11.9090585,18.72107042,25.42735405,6.896187177,-37.16907777,20.71401481,25.96882107,16.44987699
E_AA_Z_B_X_P0005_D3,9/20/2025 6:32,16,V1.0,190.1598451,255.7847465,173.9973352,232.5549394,382.7507845,477.8305462,361.0676879,422.2142515,3.985577367,101.7844138,90.51767541,96.94606077,0.828598159,0.820505859,0.854468322,0.968813741,50.71806314,20.31530621,19.22748751,7.934248968,37.03899716,13.59809897,15.51331672,11.26297712,37.55468104,5.99656658,29.15129064,10.29352924,41.90431209,6.232286514,0.238334938,6.827186919,12.85916618,5.906869206,7.63294304,-38.76764358,20.81690092,26.07313963,16.56627786
E_AA_Z_B_X_P0005_D3,9/20/2025 6:32,16,V1.0,245.541107,238.4950305,214.6280396,240.9402457,434.5749542,406.1959396,421.450903,417.7348773,94.83817245,103.1691857,93.33805145,109.1729724,0.906451468,0.936304123,0.977770027,0.975473508,51.75323276,20.12636944,23.1095131,8.554832559,56.5195841,4.32185406,1.982919051,29.14360202,24.20021323,8.637952461,11.87241194,24.82978235,18.33179831,6.463285135,4.562435174,1.501180532,18.6182947,9.382186704,7.092212903,-31.74105766,20.97389976,26.14036244,16.61719952
E_AA_Z_B_X_P0005_D3,9/20/2025 6:32,16,V1.0,239.787076,249.8375139,298.8291086,232.4526549,419.3528209,334.0754561,387.3866123,423.7906659,105.1664561,93.45113794,93.74496099,100.6593074,0.97458131,0.432617228,0.826354426,0.928657894,49.57355697,18.78518822,5.245752645,13.88413206,61.66400687,7.88411584,4.106790758,8.909929132,28.96112358,11.76474667,7.21686797,28.17784254,61.57434644,2.682873235,6.041624463,11.62926957,0.609033515,12.44688597,5.34666595,-56.94700442,21.14518867,26.22081001,16.78823937
E_AA_Z_B_X_P0005_D3,9/20/2025 6:32,16,V1.0,243.7065751,232.5482775,260.1775322,249.9570945,405.7901992,434.7796957,319.1481714,347.4061283,107.8889391,108.9428366,99.8704103,108.9589373,0.927151842,0.929348706,0.947982222,0.609642447,49.75961185,24.53802087,25.46894163,3.170280882,64.60354735,13.55281076,15.51165331,22.58341897,59.85819371,11.85612315,5.715302596,17.34597528,15.27596991,6.814303395,0.397223297,6.370508349,29.22046231,1.658643607,3.774103586,-59.37293446,21.32464297,26.38708277,16.83067262
E_AA_Z_B_X_P0005_D3,9/20/2025 6:32,16,V1.0,254.7618,257.3239155,234.641032,243.2158277,406.9016734,378.1996497,456.5154043,405.6086907,92.11013732,93.36470032,97.62137571,82.44519467,0.96103856,0.804488882,0.85602219,0.907383888,50.1877831,24.91651081,6.856903267,19.64963321,75.12268219,10.79672771,5.465457468,29.49000562,71.56023242,25.34866213,12.51487825,19.74892305,16.58091238,11.34079477,4.512029399,2.365152859,2.16050125,19.92061685,9.341278397,-36.29225927,21.53331709,26.58586119,16.87673071
E_AA_Z_B_X_P0005_D3,9/20/2025 6:32,16,V1.0,211.1320371,253.9292379,228.4741389,232.7216179,381.9596459,366.266473,385.6248329,426.7939798,108.1076144,103.3526245,103.1288664,98.8841141,0.969668122,0.60954369,0.949293244,0.967381412,50.28548145,0.456243299,22.16277828,26.67844862,44.94458091,3.694949387,4.689211771,12.74327076,80.87794207,4.470072107,15.40101722,6.728085109,41.87010871,0.097363831,11.79892404,5.050937569,8.111357359,13.52951746,4.255028186,-36.50974881,21.65816314,26.81052214,16.99303657
E_AA_Z_B_X_P0005_D3,9/20/2025 6:33,16,V1.0,242.7969474,164.5429634,234.7249033,231.743239,511.7371527,414.068531,400.3780008,401.4057402,109.997311,111.1939595,105.7800195,106.6760213,0.952441003,0.574959782,0.714018958,0.625043752,51.73432304,22.99012847,22.03164914,21.13032225,69.53187639,17.99507496,20.5295789,8.265956729,52.67984231,24.49996482,11.69732952,16.93975033,62.28945378,4.117729499,13.07210717,5.50104233,4.597090418,0.99753618,6.625192733,-33.15466352,21.85130724,26.95685503,17.16606283
E_AA_Z_B_X_P0005_D3,9/20/2025 6:33,16,V1.0,290.5543071,182.7205469,223.9027907,204.3849478,344.8606979,288.2965167,519.0893396,333.4783001,90.96532174,96.93224334,104.2811243,94.35690495,0.866205301,0.851831885,0.397650477,0.820850751,50.36613725,14.11315625,15.81648056,2.138225116,44.87762245,28.39491519,14.2144554,17.33650717,6.323501199,5.552836152,16.96183031,14.87880625,21.83601936,3.741159967,1.982668196,14.53351736,0.569904606,5.275417677,19.83233817,-83.69679811,21.97596731,26.97442032,17.22671844
E_AA_Z_B_X_P0005_D3,9/20/2025 6:33,16,V1.0,216.3247255,254.5413437,243.3615201,234.5694393,401.6313003,417.6426619,410.4080702,412.4436741,145.0360946,69.47313344,103.7445876,105.5506144,0.998546802,0.892685193,0.95661167,0.993762987,49.52901385,12.90057499,12.32517925,16.78766597,7.636636187,4.29800528,26.61511118,19.73034628,62.8728179,1.2767468,14.60604346,8.551508625,13.71201421,11.78087066,0.414358438,2.119134564,25.80296375,13.91299855,4.421652817,-83.64032222,21.99718018,27.14906703,17.26480736
E_AA_Z_B_X_P0005_D3,9/20/2025 6:33,16,V1.0,247.3950653,189.3327938,236.5068907,282.0400338,424.4778044,380.8205563,456.1119889,417.4812512,90.25794805,108.4281629,107.2152085,91.22120398,0.960833913,0.842752974,0.868382154,0.981348683,50.20969157,19.23402372,5.185049203,23.21135772,50.09482478,27.75105053,5.602858154,5.445533239,85.54933357,14.31468827,4.908320505,13.69936856,22.22821283,7.511705721,4.679315457,7.923847885,2.690303018,16.47600331,5.852837281,-37.40667759,22.13633248,27.38670407,17.3265524
E_AA_Z_B_X_P0005_D3,9/20/2025 6:33,16,V1.0,230.9045837,256.6626749,234.2991204,223.5525193,424.0445218,459.2905344,327.6428265,322.6890525,93.14663584,94.74244007,95.82584858,148.2042936,0.905116279,0.761984556,0.458094159,0.855319689,49.09906323,17.45303754,2.591776004,20.15544128,42.2199648,4.869694785,1.046552405,8.84593515,70.36456648,13.96792785,17.14892988,13.86560859,20.23209922,2.608615866,12.16678075,1.821400979,22.41796702,9.058436496,9.530847566,-31.58738898,22.25361016,27.5821612,17.38275268
E_AA_Z_B_X_P0005_D3,9/20/2025 6:33,16,V1.0,218.6735018,182.2615067,241.5991591,286.0260538,375.4892386,392.1067753,375.7089163,416.8945349,63.99938992,107.7948615,104.9748936,96.62229255,0.983437506,0.914114427,0.802933097,0.922788311,49.81069749,14.27343728,0.157028655,12.46174731,67.68051608,25.17406773,18.00927583,7.354351754,56.9972152,5.620923642,11.1477023,6.770722664,0.390343516,2.46824561,3.44063274,0.699133978,0.847999183,18.39069419,8.428609027,-37.96884571,22.44161159,27.7404868,17.38383696
E_AA_Z_B_X_P0005_D3,9/20/2025 6:34,16,V1.0,214.6242113,216.9155232,260.8119656,248.9271351,415.329963,430.3521199,455.9500377,409.997647,108.1251706,104.6634407,92.74723341,101.2646242,0.996045054,0.880113727,0.86622385,0.976045594,49.92731427,15.47437369,23.55457688,26.67068551,7.878532228,9.355543534,26.60543024,5.859328634,15.09155499,8.633336773,14.50082578,13.73024293,64.45241586,2.402650659,3.242920891,5.601357258,2.118183111,4.964622915,0.014006063,-52.51022562,22.4634964,27.78240778,17.56287145
E_AA_Z_B_X_P0005_D3,9/20/2025 6:34,16,V1.0,258.6043666,229.4065606,245.6170448,199.6113443,446.7789644,452.6415985,416.3190292,410.0927646,99.80610425,108.4567929,106.6923518,107.0343407,0.952406103,0.898571398,0.970005411,0.922697638,49.64356024,25.29873877,6.943382837,3.548344486,33.64783676,9.220166367,17.66194172,17.05128551,78.60367514,15.91737133,9.537407064,9.065345081,31.7622854,6.45658814,0.924384751,7.537092879,2.191358671,4.064787592,8.379030219,-30.20633192,22.55696261,28.00075132,17.65110002
E_AA_Z_B_X_P0005_D3,9/20/2025 6:34,16,V1.0,257.4103814,296.6908145,251.1683148,241.9279751,434.9825582,405.4290304,438.3731007,415.3437678,95.17930727,94.97573343,109.9400896,107.2677391,0.958461504,0.895952569,0.879297171,0.989866795,50.4751932,13.53977468,12.94081738,12.42438623,11.16187212,18.3504469,6.183974439,28.94476451,73.20069266,5.359862027,7.726517848,8.050741519,46.35274424,7.537049577,2.696615462,0.02494225,3.266946297,11.9077354,5.998130957,-43.53075981,22.58796781,28.20408658,17.77985764
E_AA_Z_B_X_P0005_D3,9/20/2025 6:34,16,V1.0,206.807674,241.5074351,198.0297982,235.4192522,491.9332533,414.97583,519.9734362,402.1294581,95.91967745,107.9748387,99.48487889,50.66681635,0.92028757,0.983429455,0.846103389,0.889109701,50.30086717,2.289483435,4.782422069,23.29080711,15.65125324,3.111690557,30.37855009,18.75284133,19.44045653,12.85117536,8.676677695,18.66984949,2.224743737,5.850075442,4.299837602,4.605990934,7.227531253,10.14766408,3.949989353,-71.48827019,22.63144352,28.25808785,17.78603749
E_AA_Z_B_X_P0005_D3,9/20/2025 6:34,16,V1.0,203.6355409,258.2387613,225.0390784,234.7968825,398.0647203,411.0768109,449.1880737,422.0123885,109.540323,104.4476005,95.68897105,90.39575265,0.876142096,0.929629132,0.382088764,0.854148844,50.49028084,13.67485034,6.571645481,4.25327715,57.19755941,11.8324381,28.00999936,1.943924555,44.51010333,8.680676169,1.720798561,0.479073293,43.21000749,2.263809386,2.031974781,5.568339418,14.8460329,9.59561873,2.29699863,-87.66967509,22.79032563,28.38172703,17.90606529
E_AA_Z_B_X_P0005_D3,9/20/2025 6:34,16,V1.0,185.2267966,236.4355373,289.2665721,284.3697121,373.8167079,392.9162467,362.0515306,425.3140998,107.4047067,108.3507365,96.31280374,103.8631249,0.944729018,0.98708074,0.518485041,0.830330171,49.65228147,23.79384516,18.94412985,10.06374063,36.94633838,27.46144076,23.28381476,23.40602774,57.19203473,1.58426904,2.591981536,0.289626069,49.82570167,5.491739692,2.984711034,11.36870589,21.05775751,26.58256894,7.067769802,-31.72276881,22.89295435,28.54059379,18.04447001
E_AA_Z_B_X_P0005_D3,9/20/2025 6:35,16,V1.0,224.1823641,216.847766,192.0640669,166.9652467,448.6090331,382.37716,300.3643661,401.3523034,105.0649588,91.06948143,103.2987255,91.02787311,0.835766369,0.980030282,0.834641838,0.901721283,49.3128089,27.71604265,0.622158992,8.974015817,37.28223388,23.54085862,9.881470536,7.293206959,42.68162172,10.8891955,5.471793898,14.34941652,8.822886731,3.466912577,4.071631684,3.227886854,9.121691768,12.29123418,2.763640602,-77.99550973,22.99651611,28.65915385,18.06897803
E_AA_Z_B_X_P0005_D3,9/20/2025 6:35,16,V1.0,240.6407033,236.5281567,263.6437757,171.2642072,436.8327489,433.8444024,390.5295275,417.2251927,96.55052542,93.7281421,147.5211392,78.97844504,0.893456094,0.956501783,0.997671187,0.894450122,50.12080412,6.140618449,8.34307193,18.77526027,56.41365326,18.13616608,12.18393296,4.939909956,96.30376664,8.702927502,9.415042286,27.71276387,22.74567291,11.90930101,1.094864231,0.893911972,21.73257699,0.485505617,6.902353405,-81.00221984,23.1532207,28.92666431,18.13216046
E_AA_Z_B_X_P0005_D3,9/20/2025 6:35,16,V1.0,253.0339684,223.6122521,256.0199589,252.114908,412.3619848,489.4532327,368.3471923,406.1530428,107.767236,91.91984835,104.5524739,100.9721393,0.90445098,0.880437417,0.917521315,0.959940406,50.44836274,15.07259133,2.921134145,3.181654218,30.78351798,5.53548103,15.69436181,29.76199517,50.60663944,5.181689527,17.20723171,12.33130402,12.12267105,3.008264731,2.36695028,7.989265998,7.715269117,7.701104059,2.254018826,-80.83196005,23.23873047,29.06723831,18.16583454
E_AA_Z_B_X_P0005_D3,9/20/2025 6:35,16,V1.0,211.6924095,232.7707003,232.0352629,202.9550654,425.8160324,427.1907454,450.3886937,419.5653011,101.330567,3.547481132,90.2274396,97.33347116,0.858055883,0.928838435,0.909736983,0.807714317,50.01268177,27.82359446,9.2990245,26.65300165,66.57342292,11.98897692,24.78931352,14.00827685,80.51242834,20.9719002,16.40697599,11.61874811,72.79121998,4.327078541,3.432891003,3.164478745,1.234696804,7.299010879,2.953440636,-36.01985796,23.42365665,29.29088395,18.36803238
E_AA_Z_B_X_P0005_D3,9/20/2025 6:35,16,V1.0,256.408307,295.0195147,223.9852316,239.6643823,453.4141587,391.7894086,484.2132974,408.9073449,91.71612871,98.84963454,105.0533526,102.0181983,0.940060034,0.948269091,0.875272657,0.878069018,50.71030777,28.9718806,1.626658486,26.92180479,38.15220097,2.866863657,20.37646984,31.70595264,19.09255376,14.19328609,4.241504814,8.521535531,55.02854146,3.466883884,2.469163245,1.701646148,19.32535051,6.237126398,5.664509017,-31.06575581,23.52963498,29.34391882,18.52088944
E_AA_Z_B_X_P0005_D3,9/20/2025 6:35,16,V1.0,247.4180184,256.4620129,229.8695915,238.7514716,493.1515513,402.3985366,377.8862577,330.0273551,103.9806664,91.04732599,96.96550631,102.3939063,0.863269163,0.903941272,0.815403432,0.92041913,49.97996116,16.70289554,13.8823195,7.357249711,37.77496508,10.22311599,31.02581185,9.008954633,23.93038921,3.763966795,1.634529748,3.187176322,15.06276194,3.126289489,1.649302437,2.731749133,3.101208832,5.388966874,6.327292911,-62.14128267,23.63456544,29.41039212,18.56273044
E_AA_Z_B_X_P0005_D3,9/20/2025 6:36,16,V1.0,235.2459069,238.5985738,219.3042105,167.3259458,408.5950044,413.8853236,407.3149167,413.4121737,93.12017713,4.110070523,91.90281655,105.3324656,0.963204267,0.975156446,0.978003929,0.876234048,50.33042217,27.84548678,10.52334576,21.12441841,51.59477459,10.88515823,19.84856502,1.347610327,55.57569612,0.067415503,5.483716171,19.61860978,44.07615339,1.625117296,2.407176263,1.322570868,4.297612346,26.64958503,2.203287971,-34.91736054,23.77788426,29.56476905,18.6851642
E_AA_Z_B_X_P0005_D3,9/20/2025 6:36,16,V1.0,256.3839762,228.601676,258.1994246,210.1585121,288.9138549,389.0925086,388.099934,422.4814188,102.2351447,96.02870843,100.2297373,106.1079113,0.975832517,0.810817273,0.904006988,0.961950324,49.04668601,9.349810464,27.49728791,10.38292022,26.25781345,23.38160408,24.82293456,4.472075417,65.37692735,5.642792695,15.24939714,10.21353604,5.967237135,3.015739036,4.768577187,12.28967683,29.49297647,7.230855636,6.578138161,-38.47726112,23.85082263,29.74637163,18.70173986
E_AA_Z_B_X_P0005_D3,9/20/2025 6:36,16,V1.0,260.4830169,232.4775442,233.3905942,252.143012,424.5764725,305.725118,348.5093265,404.7967024,107.3410445,91.18885055,101.0022038,90.93413679,0.75133412,0.995012684,0.878231002,0.867789644,50.2719277,18.56355003,6.379337787,10.13953682,50.8488383,20.04041065,15.40538195,16.2711116,6.936699545,10.25162249,11.20320942,3.912370675,34.31229156,4.645675468,0.940603353,11.54227635,14.94359549,13.11620951,7.28505352,-31.98433232,23.9920694,29.76564024,18.79705178
E_AA_Z_B_X_P0005_D3,9/20/2025 6:36,16,V1.0,231.1991622,228.5023603,205.4272384,262.2896919,418.2520873,301.7690749,366.9253505,410.0492272,106.1551198,126.5735047,98.95473274,90.16265707,0.917069802,0.957073178,0.450756476,0.925610015,49.50595652,17.97967403,19.55844551,5.806104303,59.57536919,17.8311514,15.77881077,5.494237905,31.09826888,11.54985771,2.707742307,2.210611941,45.42019659,4.591874393,2.151429726,2.128221166,20.6153765,14.01514286,3.027331927,-56.23790107,24.15755654,29.85202432,18.92321899
E_AA_Z_B_X_P0005_D3,9/20/2025 6:36,16,V1.0,218.3190886,254.9406899,290.0033811,231.2787715,443.0232432,430.2726338,417.4338095,428.1492193,93.9363932,104.3127905,6.271134381,102.8776661,0.939483193,0.495922579,0.912699932,0.422281266,51.15195804,23.37629339,25.34739926,0.12350816,31.93702713,12.25962686,13.78546702,28.24119972,72.25762372,2.064339414,18.84243964,27.11321765,24.94648732,1.437307277,6.338606394,7.690885211,2.76698056,13.8392703,22.63343096,-37.67489493,24.2462705,30.05273994,18.99251479
E_AA_Z_B_X_P0005_D3,9/20/2025 6:36,16,V1.0,225.8259032,257.1133026,261.8501893,223.559506,415.0602637,516.2467881,301.900646,405.0239517,16.99848529,92.15636973,106.8033413,93.12168738,0.894323519,0.872292898,0.718617759,0.91747034,49.7249074,8.551341453,11.6099247,4.52650302,7.478924298,5.42602781,30.8290191,17.71229595,13.73713958,27.54533521,6.416285988,1.602043518,41.19379084,7.837096435,2.297276571,6.881601379,2.96587845,21.11934729,5.271387363,-33.82596419,24.26704529,30.09089866,19.10694199
E_AA_Z_B_X_P0005_D3,9/20/2025 6:37,16,V1.0,253.5782918,224.0004826,220.5700422,259.4266324,433.2812191,324.0906953,382.879599,409.9378281,106.4556617,106.1690073,107.8010238,14.14819748,0.85124484,0.858417542,0.90593162,0.759983602,49.59325323,1.972468719,16.78790856,18.92827251,64.71007252,0.456375032,19.98229627,4.129621504,36.75293912,9.757848784,16.92222345,1.045829883,46.70320751,1.049597177,1.120866725,9.16040022,4.537171223,1.715702851,7.727591467,-88.95752947,24.44679549,30.19299016,19.23667312
E_AA_Z_B_X_P0005_D3,9/20/2025 6:37,16,V1.0,263.8550965,217.7697511,226.4621954,239.5668339,453.2981847,394.4936508,449.4119446,424.0258051,51.96649112,104.7219295,15.69121238,47.04053416,0.905417827,0.504252353,0.812933634,0.876521901,50.3931546,3.438086538,12.39999493,3.354994671,52.56023655,10.51306794,3.028960964,7.509247656,40.67185193,10.59129051,5.214457914,11.8012587,11.52641179,1.573434372,3.864067364,4.460796578,7.59418661,6.966798461,6.132767065,-33.0247158,24.59279615,30.30596753,19.26869093
E_AA_Z_B_X_P0005_D3,9/20/2025 6:37,16,V1.0,236.0848968,247.8552017,172.0273992,245.5563879,442.2341536,330.6763247,356.6828382,400.1164646,107.0287821,31.89106542,105.7655744,93.44203694,0.943100739,0.884145641,0.908919685,0.925167495,50.28471328,7.900298829,26.80213207,9.837816532,19.75031933,0.401672642,20.07046799,30.98138197,11.17726205,14.77549176,15.8193602,11.06348489,31.59356362,4.906708178,3.0194442,2.720294529,7.611597023,25.14051546,3.020785422,-84.40607434,24.64765815,30.33701548,19.35645083
E_AA_Z_B_X_P0005_D3,9/20/2025 6:37,16,V1.0,247.6161594,261.2511196,239.6106806,231.8101571,389.9677493,402.8287253,409.1649832,412.2629168,145.4679908,101.352744,92.6838444,92.80181525,0.978553433,0.920148165,0.845886519,0.931473365,49.83550302,6.951247759,10.00740041,7.595936876,50.7707926,4.65811388,10.51618802,4.855723381,37.93770636,6.487892335,8.659727013,11.26344844,24.09198437,7.975469582,1.790408174,7.678316378,11.3248112,16.19105149,6.490130358,-54.44200631,24.78868813,30.44239799,19.42337301
E_AA_Z_B_X_P0005_D3,9/20/2025 6:37,16,V1.0,233.6695402,238.1892517,259.5208096,170.7540748,441.5192585,479.5225524,516.2490021,406.8859661,105.7547375,96.08153737,95.92393613,93.76365736,0.808207272,0.909003978,0.903981397,0.885540923,50.38490651,7.022309839,25.06671601,10.96000165,29.43829465,18.86630075,16.3807833,29.71748727,50.0998989,5.296631288,13.00705663,4.017214125,32.59940378,4.001540628,0.366525067,1.950432552,5.872229141,2.868922391,11.47640818,-80.20032055,24.87046117,30.58156438,19.51392691
E_AA_Z_B_X_P0005_D3,9/20/2025 6:37,16,V1.0,184.6615692,225.4985084,252.2102482,216.4116263,421.6717312,420.9321891,424.8986828,404.6694313,7.277342337,100.5524401,108.1889813,93.56497803,0.407386729,0.964104752,0.993897323,0.88937294,50.00633035,15.46908415,11.22339294,29.66005916,28.55336874,30.73346799,28.59905009,27.48808988,81.33357154,22.09993139,12.72155609,18.31889412,30.61309644,5.868902064,4.73978221,4.452083752,5.297178211,20.38493293,4.726768891,-30.01625904,24.94977608,30.80749097,19.59896329
E_AA_Z_B_X_P0005_D3,9/20/2025 6:38,16,V1.0,226.3601041,245.8010731,203.4704095,188.1063988,466.1075404,426.4612248,411.1638573,515.3700659,143.3728077,96.44204622,91.77103335,18.1605658,0.899284852,0.985866137,0.909172495,0.963260406,50.19177815,17.23505784,5.136595946,5.138534584,7.736338238,30.55083193,24.54440081,9.691123705,27.80747993,4.181015791,21.74949334,8.969732299,36.01185589,7.597470474,3.727384259,7.940437349,26.69900132,5.576812552,13.36907926,-86.16037592,24.97126591,30.88473397,19.69899622
